images,seg,bboxes
20180807145028_camera_frontcenter_000015363.png,20180807145028_label_frontcenter_000015363.png,20180807145028_label3D_frontcenter_000015363.txt
20180807145028_camera_frontcenter_000015548.png,20180807145028_label_frontcenter_000015548.png,20180807145028_label3D_frontcenter_000015548.txt
20180807145028_camera_frontcenter_000015575.png,20180807145028_label_frontcenter_000015575.png,20180807145028_label3D_frontcenter_000015575.txt
20180807145028_camera_frontcenter_000015588.png,20180807145028_label_frontcenter_000015588.png,20180807145028_label3D_frontcenter_000015588.txt
20180807145028_camera_frontcenter_000015626.png,20180807145028_label_frontcenter_000015626.png,20180807145028_label3D_frontcenter_000015626.txt
20180807145028_camera_frontcenter_000015728.png,20180807145028_label_frontcenter_000015728.png,20180807145028_label3D_frontcenter_000015728.txt
20180807145028_camera_frontcenter_000015819.png,20180807145028_label_frontcenter_000015819.png,20180807145028_label3D_frontcenter_000015819.txt
20180807145028_camera_frontcenter_000015909.png,20180807145028_label_frontcenter_000015909.png,20180807145028_label3D_frontcenter_000015909.txt
20180807145028_camera_frontcenter_000015971.png,20180807145028_label_frontcenter_000015971.png,20180807145028_label3D_frontcenter_000015971.txt
20180807145028_camera_frontcenter_000016030.png,20180807145028_label_frontcenter_000016030.png,20180807145028_label3D_frontcenter_000016030.txt
20180807145028_camera_frontcenter_000016035.png,20180807145028_label_frontcenter_000016035.png,20180807145028_label3D_frontcenter_000016035.txt
20180807145028_camera_frontcenter_000016037.png,20180807145028_label_frontcenter_000016037.png,20180807145028_label3D_frontcenter_000016037.txt
20180807145028_camera_frontcenter_000016073.png,20180807145028_label_frontcenter_000016073.png,20180807145028_label3D_frontcenter_000016073.txt
20180807145028_camera_frontcenter_000016075.png,20180807145028_label_frontcenter_000016075.png,20180807145028_label3D_frontcenter_000016075.txt
20180807145028_camera_frontcenter_000016094.png,20180807145028_label_frontcenter_000016094.png,20180807145028_label3D_frontcenter_000016094.txt
20180807145028_camera_frontcenter_000016100.png,20180807145028_label_frontcenter_000016100.png,20180807145028_label3D_frontcenter_000016100.txt
20180807145028_camera_frontcenter_000016159.png,20180807145028_label_frontcenter_000016159.png,20180807145028_label3D_frontcenter_000016159.txt
20180807145028_camera_frontcenter_000016344.png,20180807145028_label_frontcenter_000016344.png,20180807145028_label3D_frontcenter_000016344.txt
20180807145028_camera_frontcenter_000016516.png,20180807145028_label_frontcenter_000016516.png,20180807145028_label3D_frontcenter_000016516.txt
20180807145028_camera_frontcenter_000016583.png,20180807145028_label_frontcenter_000016583.png,20180807145028_label3D_frontcenter_000016583.txt
20180807145028_camera_frontcenter_000016587.png,20180807145028_label_frontcenter_000016587.png,20180807145028_label3D_frontcenter_000016587.txt
20180807145028_camera_frontcenter_000016689.png,20180807145028_label_frontcenter_000016689.png,20180807145028_label3D_frontcenter_000016689.txt
20180807145028_camera_frontcenter_000016730.png,20180807145028_label_frontcenter_000016730.png,20180807145028_label3D_frontcenter_000016730.txt
20180807145028_camera_frontcenter_000016808.png,20180807145028_label_frontcenter_000016808.png,20180807145028_label3D_frontcenter_000016808.txt
20180807145028_camera_frontcenter_000016903.png,20180807145028_label_frontcenter_000016903.png,20180807145028_label3D_frontcenter_000016903.txt
20180807145028_camera_frontcenter_000016972.png,20180807145028_label_frontcenter_000016972.png,20180807145028_label3D_frontcenter_000016972.txt
20180807145028_camera_frontcenter_000016987.png,20180807145028_label_frontcenter_000016987.png,20180807145028_label3D_frontcenter_000016987.txt
20180807145028_camera_frontcenter_000017038.png,20180807145028_label_frontcenter_000017038.png,20180807145028_label3D_frontcenter_000017038.txt
20180807145028_camera_frontcenter_000017058.png,20180807145028_label_frontcenter_000017058.png,20180807145028_label3D_frontcenter_000017058.txt
20180807145028_camera_frontcenter_000017095.png,20180807145028_label_frontcenter_000017095.png,20180807145028_label3D_frontcenter_000017095.txt
20180807145028_camera_frontcenter_000017156.png,20180807145028_label_frontcenter_000017156.png,20180807145028_label3D_frontcenter_000017156.txt
20180807145028_camera_frontcenter_000017227.png,20180807145028_label_frontcenter_000017227.png,20180807145028_label3D_frontcenter_000017227.txt
20180807145028_camera_frontcenter_000017236.png,20180807145028_label_frontcenter_000017236.png,20180807145028_label3D_frontcenter_000017236.txt
20180807145028_camera_frontcenter_000017325.png,20180807145028_label_frontcenter_000017325.png,20180807145028_label3D_frontcenter_000017325.txt
20180807145028_camera_frontcenter_000017533.png,20180807145028_label_frontcenter_000017533.png,20180807145028_label3D_frontcenter_000017533.txt
20180807145028_camera_frontcenter_000017671.png,20180807145028_label_frontcenter_000017671.png,20180807145028_label3D_frontcenter_000017671.txt
20180807145028_camera_frontcenter_000017779.png,20180807145028_label_frontcenter_000017779.png,20180807145028_label3D_frontcenter_000017779.txt
20180807145028_camera_frontcenter_000017783.png,20180807145028_label_frontcenter_000017783.png,20180807145028_label3D_frontcenter_000017783.txt
20180807145028_camera_frontcenter_000017927.png,20180807145028_label_frontcenter_000017927.png,20180807145028_label3D_frontcenter_000017927.txt
20180807145028_camera_frontcenter_000018068.png,20180807145028_label_frontcenter_000018068.png,20180807145028_label3D_frontcenter_000018068.txt
20180807145028_camera_frontcenter_000018162.png,20180807145028_label_frontcenter_000018162.png,20180807145028_label3D_frontcenter_000018162.txt
20180807145028_camera_frontcenter_000018357.png,20180807145028_label_frontcenter_000018357.png,20180807145028_label3D_frontcenter_000018357.txt
20180807145028_camera_frontcenter_000018471.png,20180807145028_label_frontcenter_000018471.png,20180807145028_label3D_frontcenter_000018471.txt
20180807145028_camera_frontcenter_000018529.png,20180807145028_label_frontcenter_000018529.png,20180807145028_label3D_frontcenter_000018529.txt
20180807145028_camera_frontcenter_000018583.png,20180807145028_label_frontcenter_000018583.png,20180807145028_label3D_frontcenter_000018583.txt
20180807145028_camera_frontcenter_000018608.png,20180807145028_label_frontcenter_000018608.png,20180807145028_label3D_frontcenter_000018608.txt
20180807145028_camera_frontcenter_000018626.png,20180807145028_label_frontcenter_000018626.png,20180807145028_label3D_frontcenter_000018626.txt
20180807145028_camera_frontcenter_000018753.png,20180807145028_label_frontcenter_000018753.png,20180807145028_label3D_frontcenter_000018753.txt
20180807145028_camera_frontcenter_000018872.png,20180807145028_label_frontcenter_000018872.png,20180807145028_label3D_frontcenter_000018872.txt
20180807145028_camera_frontcenter_000018915.png,20180807145028_label_frontcenter_000018915.png,20180807145028_label3D_frontcenter_000018915.txt
20180807145028_camera_frontcenter_000018967.png,20180807145028_label_frontcenter_000018967.png,20180807145028_label3D_frontcenter_000018967.txt
20180807145028_camera_frontcenter_000019049.png,20180807145028_label_frontcenter_000019049.png,20180807145028_label3D_frontcenter_000019049.txt
20180807145028_camera_frontcenter_000019140.png,20180807145028_label_frontcenter_000019140.png,20180807145028_label3D_frontcenter_000019140.txt
20180807145028_camera_frontcenter_000019147.png,20180807145028_label_frontcenter_000019147.png,20180807145028_label3D_frontcenter_000019147.txt
20180807145028_camera_frontcenter_000019364.png,20180807145028_label_frontcenter_000019364.png,20180807145028_label3D_frontcenter_000019364.txt
20180807145028_camera_frontcenter_000019367.png,20180807145028_label_frontcenter_000019367.png,20180807145028_label3D_frontcenter_000019367.txt
20180807145028_camera_frontcenter_000019537.png,20180807145028_label_frontcenter_000019537.png,20180807145028_label3D_frontcenter_000019537.txt
20180807145028_camera_frontcenter_000019556.png,20180807145028_label_frontcenter_000019556.png,20180807145028_label3D_frontcenter_000019556.txt
20180807145028_camera_frontcenter_000019566.png,20180807145028_label_frontcenter_000019566.png,20180807145028_label3D_frontcenter_000019566.txt
20180807145028_camera_frontcenter_000019577.png,20180807145028_label_frontcenter_000019577.png,20180807145028_label3D_frontcenter_000019577.txt
20180807145028_camera_frontcenter_000019789.png,20180807145028_label_frontcenter_000019789.png,20180807145028_label3D_frontcenter_000019789.txt
20180807145028_camera_frontcenter_000019841.png,20180807145028_label_frontcenter_000019841.png,20180807145028_label3D_frontcenter_000019841.txt
20180807145028_camera_frontcenter_000020108.png,20180807145028_label_frontcenter_000020108.png,20180807145028_label3D_frontcenter_000020108.txt
20180807145028_camera_frontcenter_000020148.png,20180807145028_label_frontcenter_000020148.png,20180807145028_label3D_frontcenter_000020148.txt
20180807145028_camera_frontcenter_000020173.png,20180807145028_label_frontcenter_000020173.png,20180807145028_label3D_frontcenter_000020173.txt
20180807145028_camera_frontcenter_000020380.png,20180807145028_label_frontcenter_000020380.png,20180807145028_label3D_frontcenter_000020380.txt
20180807145028_camera_frontcenter_000020429.png,20180807145028_label_frontcenter_000020429.png,20180807145028_label3D_frontcenter_000020429.txt
20180807145028_camera_frontcenter_000020431.png,20180807145028_label_frontcenter_000020431.png,20180807145028_label3D_frontcenter_000020431.txt
20180807145028_camera_frontcenter_000020447.png,20180807145028_label_frontcenter_000020447.png,20180807145028_label3D_frontcenter_000020447.txt
20180807145028_camera_frontcenter_000020488.png,20180807145028_label_frontcenter_000020488.png,20180807145028_label3D_frontcenter_000020488.txt
20180807145028_camera_frontcenter_000020613.png,20180807145028_label_frontcenter_000020613.png,20180807145028_label3D_frontcenter_000020613.txt
20180807145028_camera_frontcenter_000020929.png,20180807145028_label_frontcenter_000020929.png,20180807145028_label3D_frontcenter_000020929.txt
20180807145028_camera_frontcenter_000020991.png,20180807145028_label_frontcenter_000020991.png,20180807145028_label3D_frontcenter_000020991.txt
20180807145028_camera_frontcenter_000021042.png,20180807145028_label_frontcenter_000021042.png,20180807145028_label3D_frontcenter_000021042.txt
20180807145028_camera_frontcenter_000021076.png,20180807145028_label_frontcenter_000021076.png,20180807145028_label3D_frontcenter_000021076.txt
20180807145028_camera_frontcenter_000021112.png,20180807145028_label_frontcenter_000021112.png,20180807145028_label3D_frontcenter_000021112.txt
20180807145028_camera_frontcenter_000021397.png,20180807145028_label_frontcenter_000021397.png,20180807145028_label3D_frontcenter_000021397.txt
20180807145028_camera_frontcenter_000021417.png,20180807145028_label_frontcenter_000021417.png,20180807145028_label3D_frontcenter_000021417.txt
20180807145028_camera_frontcenter_000021597.png,20180807145028_label_frontcenter_000021597.png,20180807145028_label3D_frontcenter_000021597.txt
20180807145028_camera_frontcenter_000021698.png,20180807145028_label_frontcenter_000021698.png,20180807145028_label3D_frontcenter_000021698.txt
20180807145028_camera_frontcenter_000021704.png,20180807145028_label_frontcenter_000021704.png,20180807145028_label3D_frontcenter_000021704.txt
20180807145028_camera_frontcenter_000021731.png,20180807145028_label_frontcenter_000021731.png,20180807145028_label3D_frontcenter_000021731.txt
20180807145028_camera_frontcenter_000021757.png,20180807145028_label_frontcenter_000021757.png,20180807145028_label3D_frontcenter_000021757.txt
20180807145028_camera_frontcenter_000021759.png,20180807145028_label_frontcenter_000021759.png,20180807145028_label3D_frontcenter_000021759.txt
20180807145028_camera_frontcenter_000021902.png,20180807145028_label_frontcenter_000021902.png,20180807145028_label3D_frontcenter_000021902.txt
20180807145028_camera_frontcenter_000021937.png,20180807145028_label_frontcenter_000021937.png,20180807145028_label3D_frontcenter_000021937.txt
20180807145028_camera_frontcenter_000022099.png,20180807145028_label_frontcenter_000022099.png,20180807145028_label3D_frontcenter_000022099.txt
20180807145028_camera_frontcenter_000022121.png,20180807145028_label_frontcenter_000022121.png,20180807145028_label3D_frontcenter_000022121.txt
20180807145028_camera_frontcenter_000022140.png,20180807145028_label_frontcenter_000022140.png,20180807145028_label3D_frontcenter_000022140.txt
20180807145028_camera_frontcenter_000022148.png,20180807145028_label_frontcenter_000022148.png,20180807145028_label3D_frontcenter_000022148.txt
20180807145028_camera_frontcenter_000022204.png,20180807145028_label_frontcenter_000022204.png,20180807145028_label3D_frontcenter_000022204.txt
20180807145028_camera_frontcenter_000022207.png,20180807145028_label_frontcenter_000022207.png,20180807145028_label3D_frontcenter_000022207.txt
20180807145028_camera_frontcenter_000022368.png,20180807145028_label_frontcenter_000022368.png,20180807145028_label3D_frontcenter_000022368.txt
20180807145028_camera_frontcenter_000022487.png,20180807145028_label_frontcenter_000022487.png,20180807145028_label3D_frontcenter_000022487.txt
20180807145028_camera_frontcenter_000022569.png,20180807145028_label_frontcenter_000022569.png,20180807145028_label3D_frontcenter_000022569.txt
